Check In,Forecasted_Total
2023-12-31,2322.340747534242
2024-12-31,76941.74089569067
2025-12-31,75378.08375929433
2026-12-31,73817.6193508021
2027-12-31,72260.2184277669
2028-12-31,72890.18753775519
2029-12-31,69098.43810581331
2030-12-31,2053.467627912376
