Check In,Forecasted_Total
2024-01-31,6568.846618214587
2024-02-29,5833.9424771044705
2024-03-31,5639.17326606953
2024-04-30,4156.624300510631
2024-05-31,3510.220525709104
2024-06-30,4158.741036951211
2024-07-31,3245.1890967125523
2024-08-31,11249.398097920886
2024-09-30,6593.1005004618255
2024-10-31,7174.092597121559
2024-11-30,9442.115145735577
2024-12-31,9370.297233178733
