Check In,Forecasted_Total
2022-12-31 00:00:00+00:00,44320.50733799873
2023-12-31 00:00:00+00:00,74878.84163287298
2024-12-31 00:00:00+00:00,75826.15535966789
2025-12-31 00:00:00+00:00,75983.82651200166
2026-12-31 00:00:00+00:00,75213.09556430827
2027-12-31 00:00:00+00:00,75824.45134473112
2028-12-31 00:00:00+00:00,31679.08165364983
